Course Code,credits,semester,year,number_of_students,average_mark,std_dev,median,mode,pass_rate
CHEE10005,10,Semester 2,2022,83,80.17,5.96,79.03,78.25,0.7
CHEE10005,10,Semester 2,2023,79,77.76,4.72,78.39,77.48,0.7
CHEE10005,10,Semester 2,2024,77,78.9,4.97,78.76,76.82,0.65
CHEE10008,20,Semester 2,2020,94,74.65,8.0,75.61,75.1,0.92
CHEE10008,20,Semester 2,2021,89,73.59,8.21,75.52,74.52,0.9
CHEE10008,20,Semester 2,2022,95,73.28,7.16,74.27,74.07,0.93
CHEE10008,20,Semester 2,2023,93,73.98,8.17,75.6,75.2,0.88
CHEE10008,20,Semester 2,2024,92,72.41,8.32,74.52,73.57,0.91
CHEE10009,20,Semester 1,2020,60,70.01,6.43,67.0,67.56,0.75
CHEE10009,20,Semester 1,2021,56,69.09,5.68,67.6,68.13,0.8
CHEE10009,20,Semester 1,2022,59,69.7,6.77,66.88,68.12,0.77
CHEE10009,20,Semester 1,2023,56,70.36,6.5,68.11,67.88,0.79
CHEE10009,20,Semester 1,2024,59,69.01,6.52,67.09,67.68,0.82
CHEE10010,20,Semester 1,2020,127,71.8,5.39,74.58,74.2,0.7
CHEE10010,20,Semester 1,2021,130,72.15,6.46,75.99,73.79,0.63
CHEE10010,20,Semester 1,2022,124,71.87,6.1,75.85,74.17,0.7
CHEE10010,20,Semester 1,2023,121,74.9,5.23,76.16,73.93,0.7
CHEE10010,20,Semester 1,2024,120,73.26,5.37,75.45,74.62,0.64
CHEE11015,20,Semester 1,2020,134,61.6,9.04,61.92,64.28,0.75
CHEE11015,20,Semester 1,2021,140,61.75,10.07,62.59,64.07,0.76
CHEE11015,20,Semester 1,2022,136,64.49,8.28,61.95,63.47,0.82
CHEE11015,20,Semester 1,2023,139,64.99,8.78,61.58,64.21,0.82
CHEE11015,20,Semester 1,2024,131,61.7,9.89,61.85,64.52,0.8
CHEE11016,20,Semester 2,2020,96,75.3,5.79,76.28,78.42,0.79
CHEE11016,20,Semester 2,2021,98,78.02,5.13,75.23,79.37,0.74
CHEE11016,20,Semester 2,2022,100,75.95,4.27,75.38,77.88,0.8
CHEE11016,20,Semester 2,2023,95,77.14,4.99,75.03,79.33,0.74
CHEE11016,20,Semester 2,2024,96,77.57,5.93,76.21,78.66,0.75
CHEE11020,20,Semester 1,2020,81,63.06,6.16,64.12,64.79,0.81
CHEE11020,20,Semester 1,2021,88,64.39,7.68,63.85,64.45,0.79
CHEE11020,20,Semester 1,2022,89,62.93,7.51,65.31,64.1,0.82
CHEE11020,20,Semester 1,2023,81,63.91,6.21,63.95,64.12,0.78
CHEE11020,20,Semester 1,2024,84,65.22,7.86,65.46,64.52,0.77
CHEE11021,20,Full year,2020,116,69.95,10.52,67.28,70.42,0.99
CHEE11021,20,Full year,2021,117,67.54,9.29,67.77,70.04,0.95
CHEE11021,20,Full year,2022,121,70.68,9.3,67.57,69.32,1.0
CHEE11021,20,Full year,2023,117,69.59,8.8,68.07,69.95,0.98
CHEE11021,20,Full year,2024,116,68.22,9.21,68.27,70.4,0.94
CHEE11023,20,Semester 2,2020,95,65.56,4.99,65.66,69.18,0.86
CHEE11023,20,Semester 2,2021,94,66.58,6.12,64.91,68.24,0.8
CHEE11023,20,Semester 2,2022,91,67.7,4.43,65.08,68.24,0.88
CHEE11023,20,Semester 2,2023,99,68.17,6.08,65.54,68.96,0.85
CHEE11023,20,Semester 2,2024,92,68.04,6.13,65.38,69.31,0.89
CHEE11026,20,Semester 1,2020,124,77.94,7.17,77.16,74.62,1.0
CHEE11026,20,Semester 1,2021,132,74.69,7.03,78.17,76.26,0.93
CHEE11026,20,Semester 1,2022,126,74.63,7.22,78.74,76.06,0.98
CHEE11026,20,Semester 1,2023,121,78.14,5.94,78.27,76.31,1.0
CHEE11026,20,Semester 1,2024,128,76.02,7.27,78.6,75.73,0.99
CHEE11028,20,Semester 2,2020,129,64.6,8.5,66.35,69.31,0.71
CHEE11028,20,Semester 2,2021,131,67.69,8.3,64.7,67.6,0.67
CHEE11028,20,Semester 2,2022,139,65.27,9.48,66.6,68.39,0.69
CHEE11028,20,Semester 2,2023,137,65.62,10.15,64.87,67.71,0.68
CHEE11028,20,Semester 2,2024,132,67.46,9.76,65.31,69.29,0.66
CHEE11029,20,Full year,2020,52,81.94,5.35,80.52,80.19,0.92
CHEE11029,20,Full year,2021,53,81.71,5.02,81.93,81.66,0.91
CHEE11029,20,Full year,2022,51,80.7,6.55,82.1,80.63,0.92
CHEE11029,20,Full year,2023,50,83.75,4.96,81.6,80.17,0.93
CHEE11029,20,Full year,2024,50,82.95,6.21,81.2,80.45,0.94
CHEE11030,10,Semester 2,2020,135,69.38,9.6,65.41,66.54,0.94
CHEE11030,10,Semester 2,2021,137,68.63,8.76,66.06,67.77,0.99
CHEE11030,10,Semester 2,2022,131,69.93,9.4,66.95,67.71,0.99
CHEE11030,10,Semester 2,2023,138,69.0,9.57,65.74,66.52,0.95
CHEE11030,10,Semester 2,2024,138,69.83,9.04,67.01,67.23,0.97
CHEE11031,20,Semester 1,2020,60,69.38,10.44,70.28,69.31,0.78
CHEE11031,20,Semester 1,2021,57,71.12,10.12,70.47,70.47,0.77
CHEE11031,20,Semester 1,2022,59,69.77,9.81,71.06,69.14,0.79
CHEE11031,20,Semester 1,2023,58,69.82,9.5,70.94,70.38,0.78
CHEE11031,20,Semester 1,2024,59,71.47,10.14,70.29,70.03,0.79
CHEE11032,10,Full year,2020,131,65.82,5.68,68.66,66.96,0.72
CHEE11032,10,Full year,2021,130,68.43,5.9,68.38,66.56,0.75
CHEE11032,10,Full year,2022,142,66.31,5.81,67.87,66.27,0.75
CHEE11032,10,Full year,2023,143,66.28,6.52,68.51,65.17,0.73
CHEE11032,10,Full year,2024,134,68.68,6.85,68.76,67.0,0.69
CHEE11033,10,Semester 1,2020,83,73.45,6.48,71.19,73.47,0.8
CHEE11033,10,Semester 1,2021,89,75.1,4.92,72.52,75.17,0.75
CHEE11033,10,Semester 1,2022,84,73.7,6.76,72.48,73.68,0.8
CHEE11033,10,Semester 1,2023,91,72.78,6.68,72.69,73.52,0.74
CHEE11033,10,Semester 1,2024,84,71.95,5.32,71.44,75.0,0.8
CHEM08016,10,Semester 2,2020,88,73.94,8.3,75.6,74.47,0.6
CHEM08016,10,Semester 2,2021,90,76.66,8.23,76.29,73.55,0.6
CHEM08016,10,Semester 2,2022,96,73.74,8.35,76.3,73.62,0.61
CHEM08016,10,Semester 2,2023,91,74.33,8.02,76.63,73.22,0.64
CHEM08016,10,Semester 2,2024,91,74.27,7.61,76.22,73.44,0.64
CHEM08017,10,Semester 2,2020,64,62.38,5.48,58.17,60.23,1.0
CHEM08017,10,Semester 2,2021,64,60.22,5.1,58.0,61.02,0.96
CHEM08017,10,Semester 2,2022,63,60.44,6.46,57.83,60.35,0.99
CHEM08017,10,Semester 2,2023,61,59.51,6.51,58.06,60.86,0.94
CHEM08017,10,Semester 2,2024,63,62.17,5.78,59.03,60.92,0.95
CHEM08019,20,Semester 1,2020,98,68.1,6.82,68.72,68.76,0.66
CHEM08019,20,Semester 1,2021,94,69.82,7.49,68.24,68.68,0.75
CHEM08019,20,Semester 1,2022,94,68.12,7.63,69.0,67.28,0.7
CHEM08019,20,Semester 1,2023,97,66.68,5.95,68.34,68.08,0.72
CHEM08019,20,Semester 1,2024,100,66.59,7.63,69.84,68.01,0.72
CHEM08020,20,Full year,2020,74,68.43,7.42,67.85,70.11,0.75
CHEM08020,20,Full year,2021,75,68.26,8.75,68.43,70.52,0.72
CHEM08020,20,Full year,2022,75,69.77,8.09,68.14,69.7,0.67
CHEM08020,20,Full year,2023,79,69.96,8.38,68.66,70.28,0.75
CHEM08020,20,Full year,2024,80,70.57,8.75,67.64,71.49,0.67
CHEM08022,20,Full year,2020,96,61.41,6.68,58.79,61.86,0.8
CHEM08022,20,Full year,2021,93,60.78,5.27,58.79,62.26,0.8
CHEM08022,20,Full year,2022,98,58.49,6.62,57.54,61.69,0.85
CHEM08022,20,Full year,2023,95,60.61,4.9,57.83,61.0,0.84
CHEM08022,20,Full year,2024,92,62.01,6.85,57.63,61.62,0.82
CHEM08023,20,Semester 1,2020,98,63.64,5.42,63.47,65.17,0.72
CHEM08023,20,Semester 1,2021,91,62.23,5.67,64.24,64.04,0.66
CHEM08023,20,Semester 1,2022,96,64.47,6.65,63.22,65.79,0.64
CHEM08023,20,Semester 1,2023,96,62.1,6.73,63.98,64.88,0.66
CHEM08023,20,Semester 1,2024,94,65.66,6.65,64.37,65.29,0.69
CHEM08028,20,Semester 1,2020,142,82.04,7.83,81.86,78.89,0.68
CHEM08028,20,Semester 1,2021,138,82.48,6.3,82.05,79.22,0.66
CHEM08028,20,Semester 1,2022,146,79.24,6.37,83.39,79.15,0.7
CHEM08028,20,Semester 1,2023,140,79.08,7.55,81.71,79.81,0.64
CHEM08028,20,Semester 1,2024,138,80.9,6.61,82.71,79.93,0.72
CHEM08029,20,Semester 2,2020,87,66.55,7.6,63.7,66.26,0.95
CHEM08029,20,Semester 2,2021,86,67.1,7.11,63.22,66.63,0.92
CHEM08029,20,Semester 2,2022,87,66.97,7.63,62.91,66.25,0.93
CHEM08029,20,Semester 2,2023,89,64.66,8.61,63.36,66.59,0.95
CHEM08029,20,Semester 2,2024,89,67.23,7.52,63.68,67.78,0.95
CHEM08030,10,Full year,2020,74,80.87,5.61,80.08,83.36,0.63
CHEM08030,10,Full year,2021,72,82.15,6.06,80.92,83.35,0.64
CHEM08030,10,Full year,2022,74,81.87,6.1,80.3,82.15,0.72
CHEM08030,10,Full year,2023,72,80.19,5.25,81.42,81.84,0.66
CHEM08030,10,Full year,2024,77,80.16,5.64,80.29,82.22,0.69
CHEM08031,20,Full year,2020,76,77.82,6.52,78.32,78.03,0.72
CHEM08031,20,Full year,2021,77,80.95,5.86,78.59,77.77,0.8
CHEM08031,20,Full year,2022,75,78.11,5.31,77.3,78.39,0.74
CHEM08031,20,Full year,2023,78,80.88,6.55,78.06,78.58,0.72
CHEM08031,20,Full year,2024,72,78.45,5.99,78.14,77.52,0.79
CHEM09005,20,Semester 1,2020,53,70.23,7.62,67.51,69.59,0.9
CHEM09005,20,Semester 1,2021,56,68.1,8.05,67.09,70.12,0.97
CHEM09005,20,Semester 1,2022,57,68.77,8.36,66.87,70.98,0.94
CHEM09005,20,Semester 1,2023,57,67.74,8.65,67.89,70.41,0.91
CHEM09005,20,Semester 1,2024,56,68.89,8.1,67.62,71.08,0.97
CHEM09006,20,Semester 2,2020,132,82.18,7.33,80.26,79.97,0.59
CHEM09006,20,Semester 2,2021,132,79.83,7.58,80.84,80.38,0.61
CHEM09006,20,Semester 2,2022,123,79.04,7.57,81.1,80.43,0.59
CHEM09006,20,Semester 2,2023,131,81.8,6.6,81.43,81.93,0.66
CHEM09006,20,Semester 2,2024,132,80.21,7.96,81.67,81.38,0.6
CHEM09007,20,Semester 2,2020,89,73.85,8.83,75.23,74.45,0.95
CHEM09007,20,Semester 2,2021,84,75.71,8.0,73.77,73.8,0.93
CHEM09007,20,Semester 2,2022,85,76.08,8.06,74.51,73.43,0.96
CHEM09007,20,Semester 2,2023,84,74.12,8.75,74.81,72.94,0.93
CHEM09007,20,Semester 2,2024,88,75.47,9.22,73.71,74.08,0.98
CHEM10012,10,Semester 1,2020,54,64.97,7.89,64.72,67.0,1.0
CHEM10012,10,Semester 1,2021,51,65.32,8.65,65.34,65.62,1.0
CHEM10012,10,Semester 1,2022,54,64.65,8.78,64.55,65.73,0.98
CHEM10012,10,Semester 1,2023,53,66.15,6.93,64.92,65.52,1.0
CHEM10012,10,Semester 1,2024,51,65.11,8.37,64.85,65.4,0.97
CHEM10023,20,Semester 2,2020,101,79.69,6.45,79.15,78.28,0.94
CHEM10023,20,Semester 2,2021,110,79.7,6.06,79.62,77.37,0.87
CHEM10023,20,Semester 2,2022,108,80.92,6.51,78.1,76.96,0.91
CHEM10023,20,Semester 2,2023,109,80.91,5.93,77.89,77.81,0.93
CHEM10023,20,Semester 2,2024,111,80.05,6.97,79.2,76.66,0.92
CHEM10043,20,Semester 2,2020,66,62.42,9.11,60.33,62.14,0.93
CHEM10043,20,Semester 2,2021,65,63.74,9.51,61.92,60.98,0.98
CHEM10043,20,Semester 2,2022,66,62.63,9.0,61.82,62.13,0.89
CHEM10043,20,Semester 2,2023,61,61.53,8.78,61.29,60.95,0.95
CHEM10043,20,Semester 2,2024,62,60.68,10.06,61.46,62.5,0.92
CHEM10044,10,Semester 2,2020,132,61.97,7.63,64.21,64.47,0.72
CHEM10044,10,Semester 2,2021,126,63.82,8.03,65.39,64.26,0.77
CHEM10044,10,Semester 2,2022,124,62.38,8.31,65.43,64.59,0.71
CHEM10044,10,Semester 2,2023,133,65.41,7.07,65.63,63.61,0.75
CHEM10044,10,Semester 2,2024,128,63.82,8.82,65.69,64.56,0.68
CHEM10055,10,Semester 2,2020,144,62.85,5.76,62.76,62.07,0.66
CHEM10055,10,Semester 2,2021,154,63.35,6.16,62.7,62.28,0.64
CHEM10055,10,Semester 2,2022,154,61.79,6.17,63.44,60.96,0.62
CHEM10055,10,Semester 2,2023,139,64.01,5.6,63.85,62.02,0.62
CHEM10055,10,Semester 2,2024,147,62.17,6.25,63.33,62.36,0.62
CHEM10056,10,Semester 2,2020,114,76.96,5.92,76.41,80.52,0.66
CHEM10056,10,Semester 2,2021,115,79.8,4.72,76.96,80.3,0.61
CHEM10056,10,Semester 2,2022,117,79.44,5.41,77.79,80.45,0.66
CHEM10056,10,Semester 2,2023,107,78.47,6.36,77.41,80.12,0.64
CHEM10056,10,Semester 2,2024,115,76.78,6.15,77.09,80.89,0.69
CHEM10057,20,Semester 2,2020,66,68.27,7.95,68.83,68.17,0.84
CHEM10057,20,Semester 2,2021,67,66.88,7.04,68.41,68.82,0.82
CHEM10057,20,Semester 2,2022,67,66.52,7.25,68.02,68.53,0.86
CHEM10057,20,Semester 2,2023,69,67.03,7.57,68.28,68.06,0.82
CHEM10057,20,Semester 2,2024,68,67.02,7.93,68.67,68.24,0.83
CHEM10058,20,Full year,2020,85,64.36,9.58,64.75,64.02,0.67
CHEM10058,20,Full year,2021,85,66.0,8.29,64.81,65.56,0.69
CHEM10058,20,Full year,2022,88,66.97,8.59,64.67,63.99,0.72
CHEM10058,20,Full year,2023,85,65.91,8.22,65.14,65.6,0.68
CHEM10058,20,Full year,2024,85,66.08,8.06,65.87,65.31,0.69
CHEM10059,10,Semester 1,2020,144,67.43,10.06,65.28,67.04,0.58
CHEM10059,10,Semester 1,2021,135,67.76,9.43,66.58,66.26,0.63
CHEM10059,10,Semester 1,2022,137,67.7,9.46,66.43,65.61,0.59
CHEM10059,10,Semester 1,2023,141,66.08,9.68,65.58,66.3,0.58
CHEM10059,10,Semester 1,2024,145,68.36,9.04,66.19,67.02,0.65
CHEM10060,10,Semester 2,2020,104,76.81,6.55,74.8,76.25,0.76
CHEM10060,10,Semester 2,2021,101,78.14,4.67,75.11,75.39,0.71
CHEM10060,10,Semester 2,2022,102,77.01,4.95,75.12,76.6,0.78
CHEM10060,10,Semester 2,2023,101,76.11,5.18,75.86,75.33,0.72
CHEM10060,10,Semester 2,2024,104,75.7,4.92,75.55,76.9,0.76
CHEM10071,10,Semester 1,2020,74,77.17,7.55,77.62,79.52,0.99
CHEM10071,10,Semester 1,2021,75,77.79,5.6,78.0,80.01,0.96
CHEM10071,10,Semester 1,2022,78,79.64,6.43,77.04,79.12,1.0
CHEM10071,10,Semester 1,2023,73,79.7,6.56,76.74,79.01,0.95
CHEM10071,10,Semester 1,2024,75,78.54,6.38,77.75,79.97,0.97
CHEM10072,20,Semester 1,2020,129,83.57,10.21,81.06,82.28,0.7
CHEM10072,20,Semester 1,2021,122,82.85,10.48,81.28,82.8,0.72
CHEM10072,20,Semester 1,2022,129,83.06,10.82,82.27,82.19,0.64
CHEM10072,20,Semester 1,2023,124,81.79,9.81,80.83,82.67,0.64
CHEM10072,20,Semester 1,2024,131,84.41,10.07,80.85,82.2,0.63
CHEM10073,10,Semester 2,2020,136,75.19,8.22,74.21,73.12,0.78
CHEM10073,10,Semester 2,2021,133,72.02,7.06,75.18,74.05,0.72
CHEM10073,10,Semester 2,2022,144,74.62,7.83,75.69,74.63,0.72
CHEM10073,10,Semester 2,2023,138,71.49,7.5,74.36,74.05,0.78
CHEM10073,10,Semester 2,2024,137,72.6,8.39,74.43,73.48,0.75
CHEM10074,20,Semester 1,2020,100,64.67,6.98,61.73,61.51,0.77
CHEM10074,20,Semester 1,2021,104,62.51,8.28,62.04,61.5,0.73
CHEM10074,20,Semester 1,2022,104,64.65,7.98,62.84,61.12,0.77
CHEM10074,20,Semester 1,2023,99,64.76,6.64,62.98,62.31,0.79
CHEM10074,20,Semester 1,2024,100,61.96,8.13,61.23,61.93,0.8
CHEM11054,10,Semester 2,2020,103,63.19,5.67,61.12,63.89,0.59
CHEM11054,10,Semester 2,2021,108,60.97,6.18,60.44,64.09,0.61
CHEM11054,10,Semester 2,2022,104,61.71,5.42,61.48,63.69,0.63
CHEM11054,10,Semester 2,2023,109,60.97,4.65,61.86,64.42,0.67
CHEM11054,10,Semester 2,2024,109,63.86,5.16,62.17,64.46,0.61
CHEM11055,20,Semester 2,2020,101,64.59,8.44,65.22,63.17,0.76
CHEM11055,20,Semester 2,2021,103,65.07,8.47,65.62,63.69,0.82
CHEM11055,20,Semester 2,2022,98,64.66,8.36,66.12,63.09,0.73
CHEM11055,20,Semester 2,2023,96,61.62,9.94,65.27,63.71,0.75
CHEM11055,20,Semester 2,2024,98,63.38,8.39,65.74,63.14,0.74
CHEM11056,10,Full year,2020,131,76.98,9.67,77.66,76.32,0.69
CHEM11056,10,Full year,2021,128,74.53,9.77,77.87,76.5,0.7
CHEM11056,10,Full year,2022,130,75.19,9.65,77.77,76.01,0.72
CHEM11056,10,Full year,2023,136,75.24,9.97,77.14,76.09,0.68
CHEM11056,10,Full year,2024,136,74.49,10.97,78.01,75.7,0.75
CHEM11067,20,Full year,2020,71,84.7,6.76,81.24,81.44,0.66
CHEM11067,20,Full year,2021,72,83.45,5.3,82.16,82.12,0.66
CHEM11067,20,Full year,2022,74,84.49,6.16,81.36,82.71,0.64
CHEM11067,20,Full year,2023,74,81.56,5.89,81.55,82.49,0.58
CHEM11067,20,Full year,2024,71,84.14,6.84,81.92,81.59,0.66
CHEM11075,20,Semester 2,2020,53,78.89,8.61,79.55,81.62,0.79
CHEM11075,20,Semester 2,2021,51,78.51,9.21,79.45,80.81,0.74
CHEM11075,20,Semester 2,2022,52,78.81,9.63,79.36,80.19,0.72
CHEM11075,20,Semester 2,2023,53,78.43,9.39,80.11,80.21,0.77
CHEM11075,20,Semester 2,2024,53,79.06,9.43,79.59,80.57,0.72
CHEM11076,20,Semester 2,2020,128,80.95,4.79,82.05,83.13,0.68
CHEM11076,20,Semester 2,2021,121,82.89,5.61,81.87,83.0,0.71
CHEM11076,20,Semester 2,2022,127,81.36,4.67,81.98,82.76,0.68
CHEM11076,20,Semester 2,2023,127,83.1,4.84,82.62,81.96,0.69
CHEM11076,20,Semester 2,2024,120,83.83,6.26,82.18,82.41,0.72
CHEM11077,20,Semester 1,2020,76,71.84,6.95,70.02,71.71,0.83
CHEM11077,20,Semester 1,2021,78,72.41,6.72,70.36,73.27,0.83
CHEM11077,20,Semester 1,2022,80,72.2,7.51,69.8,73.11,0.8
CHEM11077,20,Semester 1,2023,79,70.02,6.47,70.31,73.18,0.77
CHEM11077,20,Semester 1,2024,82,72.65,8.02,71.3,72.99,0.76
CHEM11079,20,Semester 1,2020,107,82.07,6.77,84.09,83.44,0.67
CHEM11079,20,Semester 1,2021,109,85.52,7.95,82.73,82.65,0.7
CHEM11079,20,Semester 1,2022,104,83.75,6.54,82.95,82.66,0.71
CHEM11079,20,Semester 1,2023,110,82.96,6.87,82.4,83.09,0.63
CHEM11079,20,Semester 1,2024,105,82.77,6.66,82.57,82.23,0.63
CHEM11080,10,Full year,2020,149,65.14,6.34,66.04,65.07,0.8
CHEM11080,10,Full year,2021,152,64.68,4.99,64.87,63.86,0.82
CHEM11080,10,Full year,2022,148,65.22,5.35,65.92,63.95,0.79
CHEM11080,10,Full year,2023,150,65.18,6.12,66.27,63.91,0.8
CHEM11080,10,Full year,2024,142,66.13,5.12,66.19,64.66,0.73
CHEM11081,10,Semester 2,2020,95,73.49,10.0,74.32,73.59,0.69
CHEM11081,10,Semester 2,2021,94,73.61,9.25,74.62,73.31,0.66
CHEM11081,10,Semester 2,2022,96,73.99,10.28,74.4,74.26,0.68
CHEM11081,10,Semester 2,2023,93,74.45,10.09,72.98,73.63,0.7
CHEM11081,10,Semester 2,2024,98,72.59,9.79,73.56,73.52,0.66
CHEM11082,20,Full year,2020,132,61.0,6.51,59.88,61.79,0.93
CHEM11082,20,Full year,2021,131,61.52,5.77,60.17,63.06,0.93
CHEM11082,20,Full year,2022,138,60.04,5.54,60.99,61.55,0.91
CHEM11082,20,Full year,2023,139,63.6,6.15,59.82,62.89,0.98
CHEM11082,20,Full year,2024,135,62.49,5.66,60.88,61.32,0.93
CHPH08002,10,Semester 2,2020,97,79.13,9.56,80.72,81.26,0.89
CHPH08002,10,Semester 2,2021,95,80.96,10.05,79.57,81.52,0.82
CHPH08002,10,Semester 2,2022,99,79.22,9.23,79.67,82.76,0.87
CHPH08002,10,Semester 2,2023,95,79.83,9.42,80.45,82.41,0.84
CHPH08002,10,Semester 2,2024,96,80.26,10.42,80.72,82.91,0.85
CHPH09005,10,Full year,2020,146,74.62,6.49,74.8,78.13,0.69
CHPH09005,10,Full year,2021,147,75.62,5.95,74.49,77.18,0.72
CHPH09005,10,Full year,2022,143,75.53,7.3,73.54,77.56,0.66
CHPH09005,10,Full year,2023,150,76.99,7.32,74.32,77.72,0.7
CHPH09005,10,Full year,2024,141,76.3,7.43,73.55,77.69,0.65
CHPH09006,10,Semester 2,2020,78,77.31,5.42,77.41,76.41,0.89
CHPH09006,10,Semester 2,2021,80,77.64,5.86,77.05,76.07,0.81
CHPH09006,10,Semester 2,2022,79,77.42,6.81,77.05,76.07,0.85
CHPH09006,10,Semester 2,2023,76,77.57,5.89,76.6,76.6,0.89
CHPH09006,10,Semester 2,2024,78,75.61,5.62,76.6,75.65,0.84
CHPH09007,10,Semester 1,2020,154,73.93,6.54,76.11,74.35,0.8
CHPH09007,10,Semester 1,2021,147,74.96,6.34,74.99,73.79,0.76
CHPH09007,10,Semester 1,2022,144,73.96,6.27,76.53,74.76,0.8
CHPH09007,10,Semester 1,2023,152,74.42,5.37,75.54,73.5,0.82
CHPH09007,10,Semester 1,2024,141,75.15,5.41,75.96,73.1,0.77
CHPH10004,10,Full year,2020,140,82.67,6.78,86.99,85.2,0.66
CHPH10004,10,Full year,2021,134,82.61,6.16,87.02,83.71,0.69
CHPH10004,10,Full year,2022,140,86.01,6.82,86.21,83.44,0.69
CHPH10004,10,Full year,2023,136,83.66,6.66,85.97,84.49,0.67
CHPH10004,10,Full year,2024,142,82.85,6.35,85.83,84.84,0.73
CHPH10006,10,Semester 1,2020,95,67.91,10.12,68.14,66.72,0.66
CHPH10006,10,Semester 1,2021,90,68.74,10.14,67.04,65.65,0.71
CHPH10006,10,Semester 1,2022,94,66.5,10.37,68.15,65.69,0.69
CHPH10006,10,Semester 1,2023,87,69.25,8.65,66.48,65.79,0.72
CHPH10006,10,Semester 1,2024,88,68.44,10.52,67.73,65.99,0.66
CHPH11004,10,Full year,2020,73,71.74,8.46,73.09,74.86,0.76
CHPH11004,10,Full year,2021,72,71.37,9.34,73.01,73.48,0.78
CHPH11004,10,Full year,2022,74,71.46,9.35,73.57,74.87,0.76
CHPH11004,10,Full year,2023,73,74.86,8.5,73.14,75.13,0.82
CHPH11004,10,Full year,2024,73,71.23,9.16,74.12,73.49,0.8
CIVE08020,20,Full year,2020,87,63.35,7.85,61.88,62.54,0.65
CIVE08020,20,Full year,2021,84,62.06,8.39,61.13,62.81,0.64
CIVE08020,20,Full year,2022,92,64.96,8.64,62.35,62.92,0.61
CIVE08020,20,Full year,2023,88,64.15,7.69,62.24,63.49,0.62
CIVE08020,20,Full year,2024,89,64.18,8.15,60.92,62.65,0.62
CIVE08023,10,Semester 1,2020,120,69.85,5.12,69.15,66.33,0.84
CIVE08023,10,Semester 1,2021,118,67.51,6.68,69.43,67.18,0.9
CIVE08023,10,Semester 1,2022,119,68.43,6.1,68.5,66.56,0.91
CIVE08023,10,Semester 1,2023,117,68.83,5.54,67.66,66.36,0.9
CIVE08023,10,Semester 1,2024,125,68.64,6.81,68.61,67.22,0.85
CIVE08024,20,Semester 1,2020,113,77.68,9.57,78.03,76.45,0.93
CIVE08024,20,Semester 1,2021,113,77.37,9.12,78.4,75.21,0.91
CIVE08024,20,Semester 1,2022,119,77.15,8.83,77.37,76.63,0.97
CIVE08024,20,Semester 1,2023,112,79.47,9.46,78.47,75.56,0.92
CIVE08024,20,Semester 1,2024,114,78.06,9.61,77.4,75.6,0.93
CIVE08025,10,Semester 2,2020,129,72.35,7.23,74.07,72.36,0.74
CIVE08025,10,Semester 2,2021,132,74.74,8.12,74.79,73.87,0.76
CIVE08025,10,Semester 2,2022,127,74.43,8.31,73.48,73.21,0.75
CIVE08025,10,Semester 2,2023,135,72.17,8.11,73.74,73.11,0.78
CIVE08025,10,Semester 2,2024,131,73.13,8.21,74.19,72.62,0.71
CIVE08026,20,Semester 2,2020,144,71.52,9.33,72.3,73.29,0.88
CIVE08026,20,Semester 2,2021,144,71.23,10.18,71.81,73.37,0.88
CIVE08026,20,Semester 2,2022,143,72.79,9.61,71.08,71.78,0.93
CIVE08026,20,Semester 2,2023,138,73.16,10.43,71.56,71.6,0.95
CIVE08026,20,Semester 2,2024,145,69.36,10.9,71.21,73.24,0.96
CIVE08027,20,Semester 2,2020,111,78.28,9.31,80.55,81.03,0.74
CIVE08027,20,Semester 2,2021,104,80.52,9.74,80.78,80.62,0.67
CIVE08027,20,Semester 2,2022,107,78.23,8.98,81.65,80.04,0.72
CIVE08027,20,Semester 2,2023,111,81.33,9.65,79.94,81.07,0.75
CIVE08027,20,Semester 2,2024,104,79.61,9.12,80.08,80.57,0.75
CIVE08028,10,Full year,2020,64,81.97,10.06,80.63,84.04,0.93
CIVE08028,10,Full year,2021,65,79.64,9.41,80.71,84.43,0.92
CIVE08028,10,Full year,2022,63,79.98,9.96,80.51,83.52,0.87
CIVE08028,10,Full year,2023,66,82.33,8.98,81.55,82.82,0.9
CIVE08028,10,Full year,2024,69,79.6,9.67,81.59,82.92,0.9
CIVE09016,10,Semester 2,2020,77,62.34,9.63,60.38,63.69,0.64
CIVE09016,10,Semester 2,2021,76,62.43,9.04,60.26,64.17,0.61
CIVE09016,10,Semester 2,2022,75,61.28,8.85,60.89,62.6,0.61
CIVE09016,10,Semester 2,2023,72,63.2,8.65,60.36,62.78,0.63
CIVE09016,10,Semester 2,2024,79,62.9,8.14,60.03,64.17,0.56
CIVE09020,10,Semester 2,2020,64,85.17,10.03,84.33,83.92,0.97
CIVE09020,10,Semester 2,2021,67,86.34,9.99,84.44,82.67,0.92
CIVE09020,10,Semester 2,2022,68,83.95,9.37,85.24,83.26,0.92
CIVE09020,10,Semester 2,2023,69,84.24,10.0,85.37,82.89,0.98
CIVE09020,10,Semester 2,2024,62,85.82,8.47,84.31,84.3,0.99
CIVE09023,20,Full year,2020,131,72.34,4.8,71.31,71.85,0.85
CIVE09023,20,Full year,2021,136,71.43,6.54,70.58,71.45,0.89
CIVE09023,20,Full year,2022,128,71.47,4.89,71.98,71.46,0.84
CIVE09023,20,Full year,2023,136,71.92,4.77,70.34,70.65,0.82
CIVE09023,20,Full year,2024,130,74.23,5.79,70.68,72.01,0.9
